2020-11-16 20:42:05,224 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.index(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2020-11-16 20:42:05,225 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/register],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.register()
2020-11-16 20:42:05,225 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/update],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.update(javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,225 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/editor],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.editor(javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,225 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/user],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.user(javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,225 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/categories],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.categories(javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,225 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/login],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.login()
2020-11-16 20:42:05,226 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/superadmin],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.superadmin(javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,226 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/today],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.today()
2020-11-16 20:42:05,226 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/article/{articleId}],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.show(long,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model,javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,226 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/mystory],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.mystory(javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,226 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/tags],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.tags(javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,226 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/toLogin],methods=[GET]}" onto public void com.zhy.controller.BackControl.toLogin(javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,227 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/reward],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.reward(javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,227 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/friendlylink],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.friendlylink(javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,227 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/archives],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.archives(javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,227 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/myheart],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.myheart()
2020-11-16 20:42:05,227 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/ali],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.ali()
2020-11-16 20:42:05,228 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/aboutme],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.aboutme(javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,228 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/mylove],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.myLove()
2020-11-16 20:42:05,228 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/findCategoriesNameAndArticleNum],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CategoriesControl.findCategoriesNameAndArticleNum()
2020-11-16 20:42:05,229 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getCategoryArticle],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CategoriesControl.getCategoryArticle(java.lang.String,int,int)
2020-11-16 20:42:05,231 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/addCommentLike],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CommentControl.addCommentLike(java.lang.String,java.lang.String,java.security.Principal)
2020-11-16 20:42:05,231 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/publishReply],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CommentControl.publishReply(com.zhy.model.Comment,java.lang.String,java.lang.String,java.security.Principal)
2020-11-16 20:42:05,231 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/publishComment],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CommentControl.publishComment(com.zhy.model.Comment,java.security.Principal)
2020-11-16 20:42:05,231 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/isLogin],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CommentControl.isLogin()
2020-11-16 20:42:05,232 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getAllComment],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CommentControl.getAllComment(java.lang.Long,java.security.Principal)
2020-11-16 20:42:05,233 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/publishArticle],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.EditorControl.publishArticle(java.security.Principal,com.zhy.model.Article,java.lang.String,javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,233 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getDraftArticle],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.EditorControl.getDraftArticle(javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,233 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/canYouWrite],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.EditorControl.canYouWrite(java.security.Principal)
2020-11-16 20:42:05,233 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/uploadImage]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.zhy.controller.EditorControl.uploadImage(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.web.multipart.MultipartFile)
2020-11-16 20:42:05,233 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/findCategoriesName],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.EditorControl.findCategoriesName()
2020-11-16 20:42:05,234 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/403],methods=[GET]}" onto public java.lang.String com.zhy.controller.ErrorPageControl.error403()
2020-11-16 20:42:05,234 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/404],methods=[GET]}" onto public java.lang.String com.zhy.controller.ErrorPageControl.error404()
2020-11-16 20:42:05,235 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getFriendLinkInfo],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.FriendlyLinkControl.getFriendLink()
2020-11-16 20:42:05,235 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getCode],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.GetPhoneCodeControl.getAuthCode(java.lang.String,java.lang.String)
2020-11-16 20:42:05,237 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/findArchivesCategoriesTagsNum],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.IndexControl.findArchivesCategoriesTagsNum()
2020-11-16 20:42:05,237 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getVisitorNumByPageName],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.IndexControl.getVisitorNumByPageName(javax.servlet.http.HttpServletRequest,java.lang.String)
2020-11-16 20:42:05,237 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/newLeaveWord],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.IndexControl.newLeaveWord(int,int)
2020-11-16 20:42:05,237 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/myArticles],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.IndexControl.myArticles(int,int)
2020-11-16 20:42:05,237 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getSiteInfo],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.IndexControl.getSiteInfo()
2020-11-16 20:42:05,238 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/findTagsCloud],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.IndexControl.findTagsCloud()
2020-11-16 20:42:05,238 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/submitFeedback],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.IndexControl.submitFeedback(com.zhy.model.FeedBack,java.security.Principal)
2020-11-16 20:42:05,238 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/newComment],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.IndexControl.newComment(int,int)
2020-11-16 20:42:05,239 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/publishLeaveMessage],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.LeaveMessageControl.publishLeaveMessage(java.lang.String,java.lang.String,java.security.Principal)
2020-11-16 20:42:05,239 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getPageLeaveMessage],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.LeaveMessageControl.getPageLeaveMessage(java.lang.String,java.security.Principal)
2020-11-16 20:42:05,240 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/publishLeaveMessageReply],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.LeaveMessageControl.publishLeaveMessageReply(com.zhy.model.LeaveMessage,java.lang.String,java.lang.String,java.security.Principal)
2020-11-16 20:42:05,240 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/addLeaveMessageLike],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.LeaveMessageControl.addLeaveMessageLike(java.lang.String,java.lang.String,java.security.Principal)
2020-11-16 20:42:05,240 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/changePassword],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.LoginControl.changePassword(java.lang.String,java.lang.String,java.lang.String)
2020-11-16 20:42:05,241 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getMyStory],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.MyStoryControl.getMyStory(int,int)
2020-11-16 20:42:05,241 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/register],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.RegisterControl.register(com.zhy.model.User,javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,241 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getRewardInfo],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.RewardControl.getRewardInfo()
2020-11-16 20:42:05,242 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/addArticleLike],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.ShowArticleControl.addArticleLike(java.lang.String,java.security.Principal)
2020-11-16 20:42:05,242 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getArticleByArticleId],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.ShowArticleControl.getArticleById(java.lang.String,java.security.Principal)
2020-11-16 20:42:05,247 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getFriendLink],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.getFriendLink()
2020-11-16 20:42:05,247 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getAllPrivateWord],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.getAllPrivateWord()
2020-11-16 20:42:05,247 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getStatisticsInfo],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.getStatisticsInfo()
2020-11-16 20:42:05,247 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getArticleManagement],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.getArticleManagement(int,int)
2020-11-16 20:42:05,247 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getArticleThumbsUp],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.getArticleThumbsUp(int,int)
2020-11-16 20:42:05,248 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getArticleCategories],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.getArticleCategories()
2020-11-16 20:42:05,248 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getAllFeedback],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.getAllFeedback(int,int)
2020-11-16 20:42:05,248 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/deleteArticle],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.deleteArticle(java.lang.String)
2020-11-16 20:42:05,248 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/replyPrivateWord],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.replyPrivateWord(java.security.Principal,java.lang.String,java.lang.String)
2020-11-16 20:42:05,249 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/readThisThumbsUp],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.readThisThumbsUp(int)
2020-11-16 20:42:05,249 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/updateCategory],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.updateCategory(java.lang.String,int)
2020-11-16 20:42:05,249 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/readAllThumbsUp],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.readAllThumbsUp()
2020-11-16 20:42:05,249 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/addReward],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.addReward(org.springframework.web.multipart.MultipartFile,javax.servlet.http.HttpServletRequest,com.zhy.model.Reward)
2020-11-16 20:42:05,249 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/deleteFriendLink],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.deleteFriendLink(int)
2020-11-16 20:42:05,250 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/updateFriendLink],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.addFriendLink(java.lang.String,java.lang.String,java.lang.String)
2020-11-16 20:42:05,250 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/deleteReward],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.SuperAdminControl.deleteReward(int)
2020-11-16 20:42:05,250 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getTagArticle],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.TagsControl.getTagArticle(java.lang.String,int,int)
2020-11-16 20:42:05,251 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/commitTodayWords],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.TodayControl.publishISay(com.zhy.model.DailySpeech,javax.servlet.http.HttpServletRequest)
2020-11-16 20:42:05,251 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getTodayInfo],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.TodayControl.getTodayInfo(int,int)
2020-11-16 20:42:05,252 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getUserLeaveWord],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.UserControl.getUserLeaveMessage(int,int,java.security.Principal)
2020-11-16 20:42:05,253 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getPrivateWordByPublisher],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.UserControl.getPrivateWordByPublisher(int,int,java.security.Principal)
